ASV	Class	Core	Relative_Abundance	Ash	Charred_Org_C	Mineral	Control_Mineral
069ddc51a622e23aa5cee5601b64ae68	Planctomycetes	None	2.85E-06	100	0	0	0
3bb0bf5132b0f988573de9bd6059b22c	Gammaproteobacteria	None	4.55E-05	0	0	100	0
04b288f4c52869a7fa811da06b007197	Bacilli	None	0.000292484	11.43552311	88.56447689	0	0
15a140d270ecb752cb27014b9af6967b	Actinobacteria	None	2.85E-06	0	0	100	0
ea7f62a7d9681d5273b838b3f3d4ff89	Planctomycetes	None	7.83E-06	0	0	0	100
1b41f15408c9065eddd877a379aedba6	Bacteroidia	None	4.91E-05	0	0	78.26086957	21.73913043
71002f2aac0a458298263808a122e53e	Alphaproteobacteria	None	7.12E-06	0	0	0	100
e6734e83fa297e7aaaac8d39622f10e4	Verrucomicrobiae	None	4.06E-05	0	0	100	0
a5f9612b675f7e35c0fc7b9f94eb9f26	Alphaproteobacteria	None	2.85E-06	0	0	0	100
f66c0b6bce59eeceee99a7f1f84dded0	Planctomycetes	None	1.49E-05	0	100	0	0
3bb8f2bdff885d927e84b65f413f571f	Alphaproteobacteria	None	9.25E-06	0	0	100	0
a6c8d4cecc4d6fd8776824797d392c66	Gammaproteobacteria	None	0.000542269	0	54.19947507	45.80052493	0
8580fc70f209d6dca5b613b02275d79f	Gammaproteobacteria	None	1.85E-05	0	0	100	0
e6e4840773a3615289de4901c25dbdf6	Alphaproteobacteria	None	2.13E-06	0	0	0	100
7f649230d3ea0aaa940b91a9c4006d32	Gammaproteobacteria	None	4.98E-06	100	0	0	0
affbf65e9aa775ab6e212dcc0c2cec3a	Alphaproteobacteria	None	2.92E-05	100	0	0	0
32ca8c479892ae06ef3036761c20b907	Bacteroidia	None	8.11E-05	0	0	0	100
02c1e74b39a05ed894998809c3568fb3	Gammaproteobacteria	None	5.69E-06	0	0	0	100
fe30cd3d3b6fc823fa7ddd393e10a4d7	Planctomycetes	None	1.35E-05	0	0	0	100
131b3cf3f49d79d1d3ee5d1dcda290c8	Verrucomicrobiae	None	2.13E-06	0	0	100	0
4fca24dc048f237d39dfca0bd47e6ee7	Bacteroidia	None	6.48E-05	46.15384615	53.84615385	0	0
fed96c72cc4e65acfedc7b966fb21c6a	Alphaproteobacteria	None	0.000111016	0	68.58974359	31.41025641	0
1a9e5906c8e6855f8f0e7f4fea2a44b5	Planctomycetes	None	6.40E-06	0	0	100	0
4bcd18c01b096b6903a6c5aef1590687	Alphaproteobacteria	None	2.85E-06	0	0	0	100
e20df24a51f36a93ec3ad2dbb0c06a17	Bacteroidia	None	8.40E-05	0	16.10169492	83.89830508	0
3b98c9be1d0a2496c670ce88fd981749	Bacteroidia	None	2.42E-05	100	0	0	0
e9ebc31ce333dded6173a4836ed43328	Alphaproteobacteria	None	4.27E-06	100	0	0	0
cc2e088ce2e27a98954fc79a47a1ae83	Bacteroidia	None	1.21E-05	0	0	0	100
88b71e1405c6fc9454d1f095b298e884	Bacteroidia	None	0.000337317	72.3628692	27.6371308	0	0
daa4a53a647c574ab5a28b934308167e	Verrucomicrobiae	None	2.06E-05	0	100	0	0
512c2774ff399c618c33d0e80593c623	Alphaproteobacteria	None	3.56E-06	0	100	0	0
38a7df376321e0dc9d67191e72666c85	Bacteroidia	None	0.000963559	0	70.01477105	29.98522895	0
af73d82bd9e335793ef9eaa864dbad87	Alphaproteobacteria	None	1.42E-06	100	0	0	0
af27577de5edb10c09f7fc19b9ca45ca	Alphaproteobacteria	None	3.49E-05	0	100	0	0
2667e2ba777315c770603e9f84238929	Blastocatellia	None	3.56E-06	0	0	0	100
1ea91e1e38ac72f577d886168e0dd4b7	Bacilli	None	0.000143039	0	0	100	0
2d35d8c8b26d78713454830c731cdda1	Bacilli	None	4.98E-06	0	0	100	0
2691863a0057fbeea74528ab2b107eac	Gammaproteobacteria	None	3.99E-05	100	0	0	0
66a0a5bed94c0f8baa2016970c2f8725	Planctomycetes	None	2.28E-05	0	0	0	100
8531cf8c450bbc00d4f0a2aac3526b34	Verrucomicrobiae	None	3.70E-05	0	0	67.30769231	32.69230769
752a2f43f625d34af7606f075867e35b	Verrucomicrobiae	None	4.98E-06	0	0	0	100
87f20109a1135d64a771237868a82548	Bacteroidia	None	3.56E-06	0	0	0	100
33e5f0280df1e3a6da4d4f78a4928e10	Bacteroidia	None	7.12E-06	0	0	0	100
136dd6845077baa211309d8611db8eec	Gammaproteobacteria	None	0.000102476	0	0	100	0
ead354e6ee367297f2067d4b7c998dd1	Verrucomicrobiae	None	3.34E-05	0	42.55319149	57.44680851	0
c23f36e37368e14bc46df06bde66055f	Bacteroidia	None	2.85E-05	0	100	0	0
6348e24d925434a5aa8218148b5c279d	Bacteroidia	None	5.69E-06	0	0	0	100
ea11ab48808905f57d1b0d42d7368461	Bacteroidia	None	1.57E-05	0	100	0	0
ec49437bedd8e5cfd9786b864d27b895	Alphaproteobacteria	None	2.13E-06	0	0	100	0
0d01466e7e154088cb03603915594a28	Alphaproteobacteria	None	3.56E-06	0	100	0	0
5aca8c3b1fe835367b7275435b55f4e9	Gammaproteobacteria	None	1.28E-05	0	100	0	0
a82569a552f2e111dc57d0ee296b254e	Bacilli	None	1.28E-05	0	0	100	0
15d56c1957f615a428b92ab2d5f3e1ee	Alphaproteobacteria	None	0.000263306	0	39.18918919	46.48648649	14.32432432
db7d1c63d595eda1f8b11ad575c5b5ef	Verrucomicrobiae	None	3.99E-05	0	0	100	0
a2abab1f4d207b52367c40fc01877152	Actinobacteria	None	3.56E-06	0	100	0	0
0c77e1cd5ccec3ff2bc8dc14cf1d993a	Actinobacteria	None	0.000101764	100	0	0	0
c42b1bcc145935d27c6c3eca92961ee2	Planctomycetes	None	2.85E-05	0	0	0	100
0723668c8ee33421aa027d837c24684b	Planctomycetes	None	6.40E-06	100	0	0	0
0ffb5564cbdeb1b8e83ca88521ef076b	Gammaproteobacteria	None	3.56E-06	0	0	100	0
441601e479972cab1d053c653a22e4c2	Gammaproteobacteria	None	6.40E-06	0	100	0	0
03fe5c443d301b456db9133e8fffc982	Gammaproteobacteria	None	1.42E-06	0	0	100	0
2f591afe72f14363b90aa598791486dd	Gammaproteobacteria	None	5.69E-06	0	0	0	100
9dc49034b673adadfc511794c7c225d0	Planctomycetes	None	7.12E-06	0	0	0	100
b7d6cf3f7467ca45087ca083796a0af0	Gammaproteobacteria	Organic 	0.001876592	9.518392112	40.87978764	49.60182025	0
0a1f4380f91f6ec2f8eb0bacd510bb9d	Alphaproteobacteria	None	5.76E-05	4.938271605	24.69135802	70.37037037	0
7d84337e98d7ecd1e1b6d60f5d8bdefd	Planctomycetes	None	3.56E-06	0	0	0	100
47eca8b5759f3f08f4506822d0eebe39	Gammaproteobacteria	None	3.84E-05	0	0	57.40740741	42.59259259
c1fca69f553e12647066787812e5739a	Gammaproteobacteria	None	3.56E-06	0	100	0	0
d5ea4ef97b31f685862b4b5951e7fc3e	Alphaproteobacteria	None	8.54E-06	0	0	0	100
9b06e85939fcab0a78dc215a367983cc	Alphaproteobacteria	None	7.83E-06	0	0	0	100
c0f1efd28e2ac632b9821285c77fe072	Gammaproteobacteria	None	0.000139481	0	72.95918367	25.51020408	1.530612245
6523dc10c95dfdcca70262d0082173c5	Actinobacteria	None	4.98E-06	0	100	0	0
22cd0c23e75d9983dc75bd67f92e8cb9	Actinobacteria	None	8.54E-06	0	0	100	0
94476d823c98c63e6d5c8cdf594592d3	Alphaproteobacteria	None	3.56E-06	0	100	0	0
c5a498f60550e89b14da6f29374f2ad1	Alphaproteobacteria	None	1.42E-06	0	0	0	100
35a12168c7c032289082848be3f1d652	Bacilli	Organic  	0.004197246	14.20820617	77.65344184	8.138351984	0
af0d74cd934951cab775b1816afcc3c7	Actinobacteria	None	2.70E-05	0	100	0	0
b33a9ed5bd59af313442bc71719b53a7	Alphaproteobacteria	None	2.85E-06	0	100	0	0
ccd5c105253de75da36337385b0e57ab	Planctomycetes	None	1.64E-05	0	0	100	0
056fabbf66590bb491687d22b82a0afc	Alphaproteobacteria	None	1.28E-05	0	0	100	0
8d5e7d68b47a9f55de37a6e710fd2e21	Blastocatellia	None	2.13E-06	0	0	0	100
521e889843ac7f4c0732180f1baf60a2	Gammaproteobacteria	None	1.28E-05	100	0	0	0
aee0ba7b5e7cc29a62081311f4f94ba1	Planctomycetes	None	1.85E-05	0	26.92307692	73.07692308	0
88139449f9afc3ea85c7b10bfef38c0e	Verrucomicrobiae	None	1.42E-06	0	0	100	0
77cc4d142119085d4b9c417238e93a94	Bacteroidia	None	1.42E-06	0	0	0	100
86d737843e7fd3272b6af197ce45a71c	Bacteroidia	None	1.35E-05	0	0	0	100
aa678b2b44b6ad3861bcc093b67d79d2	Planctomycetes	None	6.40E-06	0	0	0	100
cfb196e564fdb306e59795d666dbca0c	Gammaproteobacteria	None	6.97E-05	100	0	0	0
eaf51d2f0bc1aef03b05bfc1f10ef8b2	Alphaproteobacteria	None	6.48E-05	0	0	0	100
19656f698fc05127c5563ef903e5f556	Bacilli	None	0.000161542	0	77.97356828	22.02643172	0
f108d7e2625a2d7453d89011dfabf01d	Alphaproteobacteria	None	3.34E-05	0	0	100	0
360f4f2e4498b58a073eeb62987ca110	Bacteroidia	None	8.47E-05	70.58823529	0	29.41176471	0
d1ffc67a886527c1706d23f90e7bce3c	Planctomycetes	None	6.90E-05	0	0	0	100
24577bf48a0acfd6bf24269ed20af563	Alphaproteobacteria	None	1.99E-05	0	0	0	100
3446806a98f19484cf15ec25224da83d	Gammaproteobacteria	None	0.000530171	0	100	0	0
d489e7b4868dbab95620e8af8155d569	Verrucomicrobiae	None	1.85E-05	0	0	100	0
6d740ea2135a38c973ca383e1dab2d62	Bacteroidia	None	7.83E-06	0	0	0	100
3117a768650322731ed419fc43887c2d	Bacilli	None	0.000140193	0	41.11675127	58.88324873	0
1fe512493d5d1fcd627b98c76cd8eaea	Bacteroidia	None	0.00043837	0	74.35064935	25.64935065	0
d1f7db0aebceb58c1c55b6dbc6cb033e	Verrucomicrobiae	None	6.05E-05	0	0	0	100
9ede6187996294ed5de9ac6dfb564d33	Gammaproteobacteria	None	4.98E-06	0	100	0	0
5f640f55f277fea9cd929fed1cc2cf05	Gammaproteobacteria	None	2.85E-06	0	100	0	0
643ae54f1cbcb16a28657d5edb3032ec	Alphaproteobacteria	None	3.56E-05	0	0	0	100
ea2423eec3efb66713d4eb7aba2e9f65	Alphaproteobacteria	None	4.27E-05	0	0	0	100
f4390da1e10f5ac4abcd7e08c1f33f7c	Bacteroidia	None	1.99E-05	0	0	100	0
ec5328d78863d32651f41c5f885ac3c5	Blastocatellia	None	2.13E-06	0	0	0	100
44c21e29adae97a53247abbd73978395	Gammaproteobacteria	None	2.06E-05	0	37.93103448	62.06896552	0
d81d3bcc67d2531dc62dee12ac15b7f6	Bacteroidia	None	4.41E-05	0	0	100	0
b04059aebd53d230368ab8395d7a4cf2	Alphaproteobacteria	None	4.27E-06	0	0	0	100
2249d5bdc5de72a95bb98cd0b47838f2	Planctomycetes	None	0.000146598	76.69902913	23.30097087	0	0
8eca3afe36716a356648fbcebbf2cd88	Verrucomicrobiae	None	3.56E-05	0	0	0	100
83acc1a3d4c9d3fa7369703fa96c4267	Bacilli	None	4.55E-05	0	0	100	0
2a1c9cfa346dd77d7e3c2c462c69c7da	Planctomycetes	None	1.71E-05	100	0	0	0
a0c2be245e8b6656adefe53946e24f33	Gammaproteobacteria	None	3.99E-05	100	0	0	0
04cfa3533006d631dbffdb66c81a3d6d	Bacteroidia	None	4.27E-06	0	0	100	0
df3a5a0d6fdb7202979b009b5712aacc	Bacteroidia	None	7.12E-06	0	100	0	0
94d8e0e0cfe08cb4696b812118d6d2f9	Planctomycetes	None	1.71E-05	0	0	0	100
a65e1d36b2466ac224ab4958354c6d3d	Gammaproteobacteria	None	0.000651861	48.47161572	39.30131004	12.22707424	0
d9ba1778d532eda4b79c5ce42eef6150	Verrucomicrobiae	None	2.85E-06	0	0	100	0
bde0bc28f4141a52a7d9d3fa776023a7	Bacteroidia	None	2.35E-05	0	0	0	100
7da874a88adc05294091ff3d3ca83662	Planctomycetes	None	1.28E-05	0	0	0	100
5cd88d113461316469490903e8e63246	Bacilli	None	1.78E-05	0	0	100	0
c04e3ba28c560c42f3d4f6686f41070f	Alphaproteobacteria	None	0.000317391	100	0	0	0
fb39f72b3141bcfc07b8d7482808df61	Alphaproteobacteria	None	3.91E-05	0	0	0	100
07da22cab5c55a4badb462bcbbded642	Alphaproteobacteria	None	0.000611298	0	62.5145518	37.4854482	0
6b876e67d6843487a367c3160737ff2e	Verrucomicrobiae	None	3.49E-05	0	0	100	0
11fb596468f6508b39510c669a562630	Verrucomicrobiae	None	1.14E-05	0	0	0	100
36f0fb4633091c519b68e6c1ce85fb8a	Verrucomicrobiae	None	0.000530883	93.16353887	6.836461126	0	0
f2626600b0c4065958d2d870eee0a833	Actinobacteria	None	1.92E-05	0	0	0	100
2eb05c05eaf63272ef72f0bb022aba50	Alphaproteobacteria	None	9.96E-06	0	0	0	100
c6f2fcde1677786df616321c88b52d47	Planctomycetes	None	7.12E-06	0	0	0	100
8b01cd96db215673e805067cada9cb25	Bacteroidia	None	6.19E-05	0	33.33333333	66.66666667	0
0f20329b0af3af160698a944a0266e73	Bacteroidia	None	3.56E-06	0	0	100	0
f497d53b841c488ef91529b3a09fce88	Alphaproteobacteria	None	2.13E-06	0	0	100	0
38047c94e55e546d1576a5492a462cb7	Alphaproteobacteria	None	2.13E-06	0	100	0	0
f9bdb066946d87043df55f28fdf97c09	Planctomycetes	None	1.14E-05	0	0	0	100
942db7f8a1e4a2b3a6fa8f5afdf04128	Alphaproteobacteria	None	3.56E-06	0	0	0	100
eba969d2ae8288754b252e28990a965f	Bacteroidia	None	2.85E-06	0	0	0	100
af37f097c15faaf5ab7712b912611543	Verrucomicrobiae	None	6.40E-06	0	0	0	100
e0d5741310c0a3eae958ac744b0cfd00	Gammaproteobacteria	None	9.96E-06	0	0	0	100
eecf158869f190e33a24d698ededdf2f	Planctomycetes	None	6.83E-05	0	100	0	0
7c99e0b5bd6e7e7c8936969d11701722	Gammaproteobacteria	None	1.57E-05	0	9.090909091	90.90909091	0
016dff747d1f60dfc7c21c4a93e917fc	Bacteroidia	None	0.000396383	0	100	0	0
87e362788f1cea625c936ac2e2149dcd	Acidimicrobiia	None	4.13E-05	100	0	0	0
b87ff5af0f01e6fba2c74f80bc638910	Bacteroidia	None	1.71E-05	0	0	0	100
a40d15a592a072c6174f6400ac740914	Alphaproteobacteria	None	0.000135923	0	0	0	100
a690ae2bb158988cad7035058000cd84	Gammaproteobacteria	None	3.56E-06	100	0	0	0
e1c8e80cf8a96d64ad4d21df37e35b6b	Gammaproteobacteria	None	1.92E-05	0	100	0	0
78f363a9ab229825cbf990717ac4f790	Verrucomicrobiae	None	0.000123114	6.936416185	93.06358382	0	0
9e8e289247c2d2bf4eb66d1fac0f9b56	Planctomycetes	None	9.96E-06	0	0	100	0
4739f7cdfbcbcb44bf031a09a0ba5a3f	Verrucomicrobiae	None	2.13E-06	0	100	0	0
2d4f460e2a9bd3e3f37259237fa2fd1a	Bacteroidia	None	1.99E-05	0	0	0	100
cd37f8386f6ab986c34b87c194131ddd	Bacteroidia	None	2.78E-05	0	0	0	100
116a657bb767f4c3883b4e1bb8e87d46	Bacilli	None	7.83E-06	0	0	100	0
93b50cb6350d5787237d343480ba9cda	Planctomycetes	None	2.85E-06	0	0	0	100
a5925de57488aa7385c2977f02e9d949	Planctomycetes	None	2.13E-05	0	0	0	100
bc125c8ccc4629167e305170d37b7ceb	Actinobacteria	None	2.85E-06	0	100	0	0
c6db3e2e596ebc29fd64f916e3f43630	Verrucomicrobiae	None	2.13E-06	100	0	0	0
49e4662f28f3f33fbd8445badce92def	Bacteroidia	None	2.13E-06	0	100	0	0
2f36395b9b233f4e6a926682f178452e	Bacteroidia	None	6.40E-06	0	0	100	0
a9be12e559d686ef8e9fab93b1ab55c2	Alphaproteobacteria	None	4.27E-06	0	100	0	0
1d145835e7f0188562322f4eefb02657	Alphaproteobacteria	None	0.00042983	0	0	0	100
a79ee61cdcff5ce3ea7edf8b58e5aaa9	Alphaproteobacteria	None	1.07E-05	0	0	100	0
26b6d555823c43ff253ff556cd2a30f1	Bacteroidia	None	0.000362936	4.705882353	33.52941176	57.84313725	3.921568627
1bbe155b6c501c528501288aca7469a1	Bacteroidia	None	1.71E-05	0	100	0	0
41dbe60c824d6dc9a24276d2ea99e4b6	Bacteroidia	None	0.000106034	0	100	0	0
1b3a4e29242139430b53e4f26817d4d8	Bacteroidia	None	0.000360801	0	22.09072978	77.90927022	0
fc221c4b64e839f9b23479e1fc129650	Planctomycetes	None	5.69E-06	0	0	0	100
93a3d62174d14e5ed1d3019117e330b0	Verrucomicrobiae	None	4.27E-06	0	100	0	0
e1b90ad2ec0b99a913965beffb1e8edc	Actinobacteria	None	0.001099482	2.524271845	73.00970874	24.46601942	0
b8a199fcb3486883ed5f14f596fe9f78	Bacteroidia	None	0.001001988	0	81.96022727	18.03977273	0
61ce942b7622e1f7cdaced057c635696	Bacteroidia	None	3.56E-06	0	100	0	0
a96ffc478885074f3149a409a56635b2	Gammaproteobacteria	None	2.56E-05	0	0	33.33333333	66.66666667
fedb17f992736d532747effbaea7ada9	Alphaproteobacteria	None	2.85E-06	0	0	100	0
80ae4f94f90363b1f68c681590d8aae6	Gammaproteobacteria	None	1.78E-05	0	40	60	0
60c093212dc3c4f5e2d4b3b6882d35d1	Alphaproteobacteria	None	9.25E-06	0	0	0	100
daa6bfecad3481f849056e47bd27e602	Actinobacteria	None	4.98E-06	0	0	0	100
f15568fa2cb6067123158cd43205d0b6	Gammaproteobacteria	None	7.12E-06	0	0	100	0
ee8aa4c0b9d2d1950634684762164727	Gammaproteobacteria	None	9.25E-06	0	0	100	0
7f238cf18824dba763a4f66b4507f35e	Verrucomicrobiae	None	2.21E-05	0	0	0	100
6c84cabc678a12b93205ee0afd75c889	Bacilli	None	3.56E-06	0	0	0	100
d267e5d69a371eb0dd6f98d6b9abe255	Alphaproteobacteria	None	1.21E-05	0	0	100	0
932a606f2b6b96c09a6ecfb33b479ce9	Blastocatellia	None	6.48E-05	0	0	0	100
9e392f487b82e951d4125bffef9766ba	Planctomycetes	None	1.28E-05	0	0	0	100
7126728a10cd79ea231978ed1051091d	Alphaproteobacteria	None	1.78E-05	0	0	0	100
fcd8f70f00011ad3fe2a5f6ca3de070f	Planctomycetes	None	6.40E-06	0	0	0	100
4b4235ee428d2d40b925ea952b891349	Planctomycetes	None	2.13E-06	0	0	0	100
47592d9db9ec42ccb46b3834328e5fd8	Actinobacteria	None	3.56E-06	0	0	100	0
afab652223907a261807ec755bf2d0c5	Actinobacteria	None	9.39E-05	0	100	0	0
24d469d2f3e5b08e89d1d007608bbaed	Alphaproteobacteria	None	1.14E-05	100	0	0	0
1ec4f10463221b37f738d8fb1ca80820	Planctomycetes	None	1.57E-05	0	0	0	100
664e92b4c6577a12df894ee7104264d0	Verrucomicrobiae	None	4.70E-05	0	0	0	100
1c5b7c6c89802aeb1a116933352c1041	Planctomycetes	None	2.42E-05	0	0	100	0
487de539f50da640cd8914cea7821561	Alphaproteobacteria	None	0.0002996	0	68.40855107	31.59144893	0
59cd207b71678eca17c27c0f19a3627a	Verrucomicrobiae	None	1.49E-05	0	0	100	0
4061a2b922d76a1c313768aa5838c7e2	Bacilli	None	1.14E-05	0	100	0	0
3c3861c581adf9b8a8cf01f20fdbaf2c	Planctomycetes	None	6.76E-05	0	100	0	0
96deeacd9b1723fcc7f8a787d3cfe1b8	Alphaproteobacteria	None	2.13E-06	0	0	0	100
3b67652657d5247f391b06968cb9778e	Verrucomicrobiae	None	3.56E-06	0	100	0	0
4aef8199fc6de924eeb9c976dc325c2a	Alphaproteobacteria	None	1.49E-05	0	0	100	0
da1134d2bce2d324e3923d1aee9a9364	Verrucomicrobiae	None	2.06E-05	0	0	0	100
2590571268a8b9e7a8afed1ebca5efeb	Gammaproteobacteria	None	3.56E-06	0	100	0	0
19405e7194c022c09f4b8f41fbe2949e	Alphaproteobacteria	None	1.42E-05	0	0	100	0
d19bb032e80d96f2de4ac03a17015e38	Bacteroidia	None	1.07E-05	100	0	0	0
d59bfbdb8ba753657aa54ed5479a41c0	Bacteroidia	None	3.42E-05	0	0	0	100
50d740aac1d35f395b0cbace3d7b0ccf	Planctomycetes	None	4.27E-06	0	0	0	100
7d95d8417564fd29645c9844a7908af6	Alphaproteobacteria	None	0.000109592	0	0	0	100
b51d0f07393c8d96efdf018ab16d056b	Bacteroidia	None	0.000105323	6.756756757	22.97297297	23.64864865	46.62162162
e4e4897a61a3e04e98b5877291f0f888	Actinobacteria	None	2.13E-06	0	100	0	0
cf430e8abe0432676da9f3e93fb2e06a	Bacilli	None	2.35E-05	0	0	100	0
fb3b5501a4990560dd4fedcb3db1a26a	Bacteroidia	None	0.000921572	0	0	100	0
c0b6f70b842baef69a3b6725dd080569	Bacilli	None	3.56E-05	0	0	100	0
dfe325b4ad4b61ce3055af8b72d3f38e	Bacteroidia	None	0.000151579	0	0	100	0
0828801985e27f8b91c99489dfda26ad	Alphaproteobacteria	None	2.85E-06	0	0	100	0
21523df8b93c76d70736e0708b4b19da	Bacteroidia	None	6.12E-05	0	37.20930233	0	62.79069767
5b6a46c214be400c810773a867ffb027	Bacteroidia	None	0.000422714	21.38047138	0	74.07407407	4.545454545
2be42df5b616f5c74dae4ef8307f8f87	Verrucomicrobiae	None	5.69E-06	0	100	0	0
4e4d8adf534b5b4b3d32d58624070271	Actinobacteria	None	1.99E-05	0	0	100	0
d667206da4ed92f2af1fdfd777713dac	Bacteroidia	None	5.55E-05	0	0	0	100
b714722dbda351f375021d721399c9be	Alphaproteobacteria	None	1.21E-05	0	0	100	0
6bf484a150739797db30e1db399881d9	Verrucomicrobiae	None	0.000105323	0	0	0	100
ca24cf1f0863dd16eb8dcee545c92d1e	Verrucomicrobiae	None	0.001155702	0	0	0	100
eb3cefaa3e63a32174f7e6d8fbbfb0ef	Bacteroidia	None	2.35E-05	0	0	100	0
eaba50f94db232c1b9fcd02ed5dc4455	Verrucomicrobiae	None	8.54E-06	0	0	0	100
c453323ea9de61b39133461b770e2800	Gammaproteobacteria	None	5.98E-05	0	0	100	0
55e27503603e6b5d00fcbe6507ad0fb4	Bacteroidia	None	0.000378592	0	0	100	0
3e1a26e59596ea4b27910d21a7f2685f	Verrucomicrobiae	None	0.001535717	17.05282669	48.23911029	31.09360519	3.614457831
181de7408442c8fa6d8cef8a71692184	Planctomycetes	None	4.27E-06	0	100	0	0
43ef5237004d4c4358fd7997fab872a5	Alphaproteobacteria	None	0.00013877	10.25641026	51.28205128	38.46153846	0
090f9a77255f7808edb1830bf337020f	Alphaproteobacteria	None	2.42E-05	100	0	0	0
42035070e77f502d9c0af3cc84b92969	Blastocatellia	None	2.13E-06	0	0	0	100
e3620a87443a142150a1b20a237c48a2	Alphaproteobacteria	None	5.76E-05	0	0	0	100
1f8604a9f989bb3f1b4c6a31586f2672	Gammaproteobacteria	None	3.56E-06	0	100	0	0
900cddc3f4fe3e64dd3dbc0e7e70b8b5	Alphaproteobacteria	None	5.69E-06	0	0	100	0
b7cd1da2eff377648163e530d56cb037	Planctomycetes	None	7.12E-06	0	0	0	100
a8df34064661cbaaf59586c15397b221	Bacteroidia	None	2.85E-06	0	0	100	0
6e57572eeeb09287312c33fb1d86f4ca	Bacilli	None	7.83E-06	100	0	0	0
b76abc98a8fe99f56cdf589a96754da2	Bacilli	None	4.98E-06	0	0	0	100
aaee72db82e53b7fb23ab936df1b21eb	Bacteroidia	None	2.49E-05	0	0	34.28571429	65.71428571
30677b846b88243de41220c3d1fe9e82	Planctomycetes	None	2.13E-06	0	0	0	100
c0009f22d74b1477e45b58a366ebb22b	Alphaproteobacteria	None	2.13E-06	0	0	100	0
f1a126e271016f4c3d07a6e3cddb95e9	Planctomycetes	None	0.001071017	52.35880399	32.89036545	14.75083056	0
2dd9e191a81b91117b77df5eac7e6048	Alphaproteobacteria	None	0.001212633	6.396713615	52.69953052	40.90375587	0
638988e449c5653850413b5afdf0dcbc	Bacteroidia	None	1.42E-05	0	0	0	100
c33fe78afb046527cb1607878829dc0a	Bacteroidia	None	7.12E-07	0	0	100	0
19e3b88f4d45f6dbb17aecbc02130b99	Acidimicrobiia	None	4.48E-05	12.6984127	63.49206349	23.80952381	0
4e6576edfe4ca708b45f227c17960fb4	Alphaproteobacteria	None	2.85E-06	0	0	0	100
6479f57dfaa92a872dcdae67ffe2a3c4	Alphaproteobacteria	None	2.13E-06	0	0	0	100
c6b78ba285d5e250ea1aaab94551ebdc	Bacteroidia	None	0.001910039	4.880774963	31.4828614	63.00298063	0.63338301
b50324cc3e49a72f43d110147524d953	Verrucomicrobiae	None	0.0001345	0	0	0	100
7a226f6b64f3dab64ef56a7f2be39688	Alphaproteobacteria	None	3.06E-05	0	0	0	100
e9b2bed86040eaa2a9e92587ff9fba16	Bacteroidia	None	9.46E-05	0	0	54.88721805	45.11278195
4415b12c1bcd6442f34c4d6cb76c354e	Planctomycetes	None	4.27E-06	0	0	0	100
db71e335bc263a02d10d6331d567e4ba	Gammaproteobacteria	None	0.000731565	0	77.04280156	22.95719844	0
cf8c5bb9e5d495052ebc784d4f74f143	Alphaproteobacteria	None	2.13E-06	0	0	100	0
e4e5827c49850dead48af350963c04c0	Bacteroidia	None	2.70E-05	0	0	0	100
0b91b3e5642d5719be20b8927737775e	Bacteroidia	None	6.12E-05	0	91.86046512	8.139534884	0
f2ab3ad47fdb6b3cfa671b8ddb6d2942	Verrucomicrobiae	None	1.64E-05	0	100	0	0
44a8d5d06655544f7268c76951dea1df	Blastocatellia	None	5.41E-05	0	0	0	100
5ab9659a1ae8500f3496c78685cfd5ab	Planctomycetes	None	2.85E-06	0	0	100	0
100ac13d10eec93fcc6f62e9784c19ed	Alphaproteobacteria	None	2.70E-05	0	0	100	0
1ebf3c81b9f872f5a309a1a08ab97d1a	Bacteroidia	None	2.78E-05	0	100	0	0
8794266a9850580f5e066fcd3caea9c9	Bacteroidia	None	0.000496012	0	10.18651363	88.52223816	1.291248207
292a3b3c1666b9c9bd2ed24b725af798	Actinobacteria	None	4.27E-06	0	0	0	100
6735da1afc7764a2a2f2b08271177073	Bacteroidia	None	2.85E-06	0	100	0	0
2a6d2183c18da01cd0bd5ae3e8ca2acf	Alphaproteobacteria	None	2.85E-06	0	0	0	100
cb9dd898804527329307bda29c00764d	Bacteroidia	None	6.97E-05	0	0	100	0
feba01fb41ad03c5743550d64955cb19	Bacilli	None	8.75E-05	0	77.23577236	22.76422764	0
46a544a13c2d522efbb730930d8d2a22	Acidimicrobiia	None	6.40E-06	0	33.33333333	0	66.66666667
ea00a3eff753aeee5980a92eb9451784	Verrucomicrobiae	None	3.56E-06	0	0	100	0
9041166ce31053d58c3df9ec9ae26229	Bacteroidia	None	6.05E-05	0	27.05882353	0	72.94117647
aa1966325ed620c71a60cdc58805eeea	Planctomycetes	None	1.57E-05	0	0	0	100
e6fe2657c3673ad78e303e12e3053d40	Verrucomicrobiae	None	7.83E-06	0	0	0	100
9555acec6ec3beb981603408e9e883a8	Bacteroidia	None	0.000335894	0	61.22881356	38.77118644	0
59499f9c6def5ae1bea3371ae85daf85	Gammaproteobacteria	None	3.56E-06	0	0	100	0
1061565f6899f9252d971c0201ffc56f	Bacteroidia	None	3.56E-06	0	0	100	0
86c049dbebf28346fbcab63b05dd7560	Planctomycetes	None	1.14E-05	0	0	0	100
23e914070d5d16e00813948ffa563a3d	Bacteroidia	None	1.14E-05	0	100	0	0
6b369c5f2797839a8e49491eb129b2c1	Bacteroidia	None	9.89E-05	0	0	100	0
